layer_idx,layer_type,series,x,y,error_x_plus,error_x_minus,error_y_plus,error_y_minus,y_lo,y_hi
,Line Graph,South Korea,2009,37000,,,,,,
,Line Graph,South Korea,2010,39500,,,,,,
,Line Graph,South Korea,2011,40500,,,,,,
,Line Graph,South Korea,2012,41500,,,,,,
,Line Graph,South Korea,2013,42500,,,,,,
,Line Graph,South Korea,2014,44000,,,,,,
,Line Graph,South Korea,2015,45000,,,,,,
,Line Graph,South Korea,2016,46500,,,,,,
,Line Graph,South Korea,2017,48000,,,,,,
,Line Graph,South Korea,2018,49500,,,,,,
,Line Graph,South Korea,2019,50500,,,,,,
,Line Graph,South Korea,2020,50000,,,,,,
,Line Graph,South Korea,2021,52000,,,,,,
,Line Graph,South Korea,2022,53500,,,,,,
,Line Graph,South Korea,2023,54000,,,,,,
,Line Graph,South Korea,2024,54500,,,,,,
,Line Graph,United Kingdom,1990,33000,,,,,,
,Line Graph,United Kingdom,1991,32500,,,,,,
,Line Graph,United Kingdom,1992,32500,,,,,,
,Line Graph,United Kingdom,1993,33500,,,,,,
,Line Graph,United Kingdom,1994,34500,,,,,,
,Line Graph,United Kingdom,1995,35500,,,,,,
,Line Graph,United Kingdom,1996,36500,,,,,,
,Line Graph,United Kingdom,1997,38000,,,,,,
,Line Graph,United Kingdom,1998,39000,,,,,,
,Line Graph,United Kingdom,1999,40500,,,,,,
,Line Graph,United Kingdom,2000,42000,,,,,,
,Line Graph,United Kingdom,2001,43000,,,,,,
,Line Graph,United Kingdom,2002,44000,,,,,,
,Line Graph,United Kingdom,2003,45500,,,,,,
,Line Graph,United Kingdom,2004,46500,,,,,,
,Line Graph,United Kingdom,2005,48000,,,,,,
,Line Graph,United Kingdom,2006,49000,,,,,,
,Line Graph,United Kingdom,2007,49500,,,,,,
,Line Graph,United Kingdom,2008,49000,,,,,,
,Line Graph,United Kingdom,2009,46500,,,,,,
,Line Graph,United Kingdom,2010,47500,,,,,,
,Line Graph,United Kingdom,2011,48000,,,,,,
,Line Graph,United Kingdom,2012,48500,,,,,,
,Line Graph,United Kingdom,2013,49500,,,,,,
,Line Graph,United Kingdom,2014,50500,,,,,,
,Line Graph,United Kingdom,2015,51500,,,,,,
,Line Graph,United Kingdom,2016,52000,,,,,,
,Line Graph,United Kingdom,2017,52500,,,,,,
,Line Graph,United Kingdom,2018,53000,,,,,,
,Line Graph,United Kingdom,2019,53500,,,,,,
,Line Graph,United Kingdom,2020,48000,,,,,,
,Line Graph,United Kingdom,2021,52000,,,,,,
,Line Graph,United Kingdom,2022,54000,,,,,,
,Line Graph,United Kingdom,2023,54000,,,,,,
,Line Graph,United Kingdom,2024,54000,,,,,,
,Line Graph,Japan,1990,35500,,,,,,
,Line Graph,Japan,1991,36500,,,,,,
,Line Graph,Japan,1992,37000,,,,,,
,Line Graph,Japan,1993,37000,,,,,,
,Line Graph,Japan,1994,37500,,,,,,
,Line Graph,Japan,1995,38000,,,,,,
,Line Graph,Japan,1996,39500,,,,,,
,Line Graph,Japan,1997,40000,,,,,,
,Line Graph,Japan,1998,39000,,,,,,
,Line Graph,Japan,1999,39000,,,,,,
,Line Graph,Japan,2000,40000,,,,,,
,Line Graph,Japan,2001,40000,,,,,,
,Line Graph,Japan,2002,40000,,,,,,
,Line Graph,Japan,2003,40500,,,,,,
,Line Graph,Japan,2004,41500,,,,,,
,Line Graph,Japan,2005,42000,,,,,,
,Line Graph,Japan,2006,42500,,,,,,
,Line Graph,Japan,2007,43000,,,,,,
,Line Graph,Japan,2008,42500,,,,,,
,Line Graph,Japan,2009,40000,,,,,,
,Line Graph,Japan,2010,42000,,,,,,
,Line Graph,Japan,2011,41500,,,,,,
,Line Graph,Japan,2012,42000,,,,,,
,Line Graph,Japan,2013,43000,,,,,,
,Line Graph,Japan,2014,43000,,,,,,
,Line Graph,Japan,2015,43500,,,,,,
,Line Graph,Japan,2016,44000,,,,,,
,Line Graph,Japan,2017,44500,,,,,,
,Line Graph,Japan,2018,44500,,,,,,
,Line Graph,Japan,2019,44500,,,,,,
,Line Graph,Japan,2020,42500,,,,,,
,Line Graph,Japan,2021,43500,,,,,,
,Line Graph,Japan,2022,44000,,,,,,
,Line Graph,Japan,2023,45000,,,,,,
,Line Graph,Japan,2024,45500,,,,,,
,Line Graph,Russia,1990,29500,,,,,,
,Line Graph,Russia,1991,28000,,,,,,
,Line Graph,Russia,1992,24000,,,,,,
,Line Graph,Russia,1993,22000,,,,,,
,Line Graph,Russia,1994,19000,,,,,,
,Line Graph,Russia,1995,18000,,,,,,
,Line Graph,Russia,1996,17500,,,,,,
,Line Graph,Russia,1997,18000,,,,,,
,Line Graph,Russia,1998,17000,,,,,,
,Line Graph,Russia,1999,18000,,,,,,
,Line Graph,Russia,2000,20000,,,,,,
,Line Graph,Russia,2001,21000,,,,,,
,Line Graph,Russia,2002,22000,,,,,,
,Line Graph,Russia,2003,23500,,,,,,
,Line Graph,Russia,2004,25500,,,,,,
,Line Graph,Russia,2005,27000,,,,,,
,Line Graph,Russia,2006,29500,,,,,,
,Line Graph,Russia,2007,32000,,,,,,
,Line Graph,Russia,2008,33500,,,,,,
,Line Graph,Russia,2009,31000,,,,,,
,Line Graph,Russia,2010,32500,,,,,,
,Line Graph,Russia,2011,34000,,,,,,
,Line Graph,Russia,2012,35000,,,,,,
,Line Graph,Russia,2013,35500,,,,,,
,Line Graph,Russia,2014,35500,,,,,,
,Line Graph,Russia,2015,35000,,,,,,
,Line Graph,Russia,2016,35000,,,,,,
,Line Graph,Russia,2017,35500,,,,,,
,Line Graph,Russia,2018,36500,,,,,,
,Line Graph,Russia,2019,37500,,,,,,
,Line Graph,Russia,2020,36500,,,,,,
,Line Graph,Russia,2021,38500,,,,,,
,Line Graph,Russia,2022,37500,,,,,,
,Line Graph,Russia,2023,40000,,,,,,
,Line Graph,Russia,2024,41500,,,,,,
,Line Graph,China,1990,1500,,,,,,
,Line Graph,China,1991,1600,,,,,,
,Line Graph,China,1992,1800,,,,,,
,Line Graph,China,1993,2100,,,,,,
,Line Graph,China,1994,2400,,,,,,
,Line Graph,China,1995,2600,,,,,,
,Line Graph,China,1996,2900,,,,,,
,Line Graph,China,1997,3100,,,,,,
,Line Graph,China,1998,3400,,,,,,
,Line Graph,China,1999,3600,,,,,,
,Line Graph,China,2000,3900,,,,,,
,Line Graph,China,2001,4300,,,,,,
,Line Graph,China,2002,4700,,,,,,
,Line Graph,China,2003,5200,,,,,,
,Line Graph,China,2004,5700,,,,,,
,Line Graph,China,2005,6400,,,,,,
,Line Graph,China,2006,7200,,,,,,
,Line Graph,China,2007,8200,,,,,,
,Line Graph,China,2008,9000,,,,,,
,Line Graph,China,2009,9800,,,,,,
,Line Graph,China,2010,10800,,,,,,
,Line Graph,China,2011,11800,,,,,,
,Line Graph,China,2012,12800,,,,,,
,Line Graph,China,2013,13800,,,,,,
,Line Graph,China,2014,14800,,,,,,
,Line Graph,China,2015,15800,,,,,,
,Line Graph,China,2016,16800,,,,,,
,Line Graph,China,2017,18000,,,,,,
,Line Graph,China,2018,19000,,,,,,
,Line Graph,China,2019,20000,,,,,,
,Line Graph,China,2020,20500,,,,,,
,Line Graph,China,2021,22000,,,,,,
,Line Graph,China,2022,22800,,,,,,
,Line Graph,China,2023,24000,,,,,,
,Line Graph,China,2024,25000,,,,,,
,Line Graph,Brazil,1990,12500,,,,,,
,Line Graph,Brazil,1991,12500,,,,,,
,Line Graph,Brazil,1992,12500,,,,,,
,Line Graph,Brazil,1993,13000,,,,,,
,Line Graph,Brazil,1994,13500,,,,,,
,Line Graph,Brazil,1995,14000,,,,,,
,Line Graph,Brazil,1996,14200,,,,,,
,Line Graph,Brazil,1997,14500,,,,,,
,Line Graph,Brazil,1998,14500,,,,,,
,Line Graph,Brazil,1999,14500,,,,,,
,Line Graph,Brazil,2000,15000,,,,,,
,Line Graph,Brazil,2001,15200,,,,,,
,Line Graph,Brazil,2002,15500,,,,,,
,Line Graph,Brazil,2003,15800,,,,,,
,Line Graph,Brazil,2004,16500,,,,,,
,Line Graph,Brazil,2005,17000,,,,,,
,Line Graph,Brazil,2006,17500,,,,,,
,Line Graph,Brazil,2007,18500,,,,,,
,Line Graph,Brazil,2008,19500,,,,,,
,Line Graph,Brazil,2009,19500,,,,,,
,Line Graph,Brazil,2010,21000,,,,,,
,Line Graph,Brazil,2011,21500,,,,,,
,Line Graph,Brazil,2012,22000,,,,,,
,Line Graph,Brazil,2013,22500,,,,,,
,Line Graph,Brazil,2014,22500,,,,,,
,Line Graph,Brazil,2015,21500,,,,,,
,Line Graph,Brazil,2016,21000,,,,,,
,Line Graph,Brazil,2017,21200,,,,,,
,Line Graph,Brazil,2018,21500,,,,,,
,Line Graph,Brazil,2019,21800,,,,,,
,Line Graph,Brazil,2020,21000,,,,,,
,Line Graph,Brazil,2021,22000,,,,,,
,Line Graph,Brazil,2022,22500,,,,,,
,Line Graph,Brazil,2023,23000,,,,,,
,Line Graph,Brazil,2024,23500,,,,,,
,Line Graph,India,1990,2000,,,,,,
,Line Graph,India,1991,2000,,,,,,
,Line Graph,India,1992,2100,,,,,,
,Line Graph,India,1993,2200,,,,,,
,Line Graph,India,1994,2300,,,,,,
,Line Graph,India,1995,2500,,,,,,
,Line Graph,India,1996,2700,,,,,,
,Line Graph,India,1997,2800,,,,,,
,Line Graph,India,1998,2900,,,,,,
,Line Graph,India,1999,3100,,,,,,
,Line Graph,India,2000,3200,,,,,,
,Line Graph,India,2001,3400,,,,,,
,Line Graph,India,2002,3500,,,,,,
,Line Graph,India,2003,3800,,,,,,
,Line Graph,India,2004,4100,,,,,,
,Line Graph,India,2005,4500,,,,,,
,Line Graph,India,2006,4900,,,,,,
,Line Graph,India,2007,5300,,,,,,
,Line Graph,India,2008,5500,,,,,,
,Line Graph,India,2009,5900,,,,,,
,Line Graph,India,2010,6500,,,,,,
,Line Graph,India,2011,6800,,,,,,
,Line Graph,India,2012,7200,,,,,,
,Line Graph,India,2013,7600,,,,,,
,Line Graph,India,2014,8200,,,,,,
,Line Graph,India,2015,8800,,,,,,
,Line Graph,India,2016,9500,,,,,,
,Line Graph,India,2017,10000,,,,,,
,Line Graph,India,2018,10500,,,,,,
,Line Graph,India,2019,11000,,,,,,
,Line Graph,India,2020,10200,,,,,,
,Line Graph,India,2021,11200,,,,,,
,Line Graph,India,2022,12000,,,,,,
,Line Graph,India,2023,12800,,,,,,
,Line Graph,India,2024,13500,,,,,,
,Line Graph,Ethiopia,1990,1000,,,,,,
,Line Graph,Ethiopia,1991,900,,,,,,
,Line Graph,Ethiopia,1992,800,,,,,,
,Line Graph,Ethiopia,1993,900,,,,,,
,Line Graph,Ethiopia,1994,950,,,,,,
,Line Graph,Ethiopia,1995,1000,,,,,,
,Line Graph,Ethiopia,1996,1100,,,,,,
,Line Graph,Ethiopia,1997,1150,,,,,,
,Line Graph,Ethiopia,1998,1100,,,,,,
,Line Graph,Ethiopia,1999,1150,,,,,,
,Line Graph,Ethiopia,2000,1200,,,,,,
,Line Graph,Ethiopia,2001,1300,,,,,,
,Line Graph,Ethiopia,2002,1300,,,,,,
,Line Graph,Ethiopia,2003,1250,,,,,,
,Line Graph,Ethiopia,2004,1400,,,,,,
,Line Graph,Ethiopia,2005,1550,,,,,,
,Line Graph,Ethiopia,2006,1700,,,,,,
,Line Graph,Ethiopia,2007,1900,,,,,,
,Line Graph,Ethiopia,2008,2100,,,,,,
,Line Graph,Ethiopia,2009,2300,,,,,,
,Line Graph,Ethiopia,2010,2500,,,,,,
,Line Graph,Ethiopia,2011,2800,,,,,,
,Line Graph,Ethiopia,2012,3000,,,,,,
,Line Graph,Ethiopia,2013,3300,,,,,,
,Line Graph,Ethiopia,2014,3600,,,,,,
,Line Graph,Ethiopia,2015,3900,,,,,,
,Line Graph,Ethiopia,2016,4200,,,,,,
,Line Graph,Ethiopia,2017,4500,,,,,,
,Line Graph,Ethiopia,2018,4800,,,,,,
,Line Graph,Ethiopia,2019,5200,,,,,,
,Line Graph,Ethiopia,2020,5500,,,,,,
,Line Graph,Ethiopia,2021,5800,,,,,,
,Line Graph,Ethiopia,2022,6100,,,,,,
,Line Graph,Ethiopia,2023,6500,,,,,,
,Line Graph,Ethiopia,2024,6800,,,,,,
