layer_idx,layer_type,series,x,y,error_x_plus,error_x_minus,error_y_plus,error_y_minus,y_lo,y_hi
0,Scatter Plot,30 °C,19.8,0.9645,,,,,,
0,Scatter Plot,30 °C,20.8,0.965,,,,,,
0,Scatter Plot,30 °C,21.8,0.9652,,,,,,
0,Scatter Plot,30 °C,22.8,0.9658,,,,,,
0,Scatter Plot,30 °C,23.8,0.967,,,,,,
0,Scatter Plot,30 °C,24.8,0.9678,,,,,,
0,Scatter Plot,30 °C,25.8,0.9688,,,,,,
0,Scatter Plot,30 °C,26.8,0.9695,,,,,,
0,Scatter Plot,30 °C,27.8,0.9702,,,,,,
0,Scatter Plot,30 °C,28.8,0.971,,,,,,
0,Scatter Plot,30 °C,29.8,0.9718,,,,,,
0,Scatter Plot,30 °C,30.8,0.9725,,,,,,
0,Scatter Plot,30 °C,31.8,0.973,,,,,,
0,Scatter Plot,30 °C,32.8,0.9735,,,,,,
0,Scatter Plot,30 °C,33.8,0.9738,,,,,,
0,Scatter Plot,30 °C,34.8,0.974,,,,,,
0,Scatter Plot,30 °C,35.8,0.9742,,,,,,
0,Scatter Plot,30 °C,36.8,0.9743,,,,,,
0,Scatter Plot,30 °C,37.8,0.9744,,,,,,
0,Scatter Plot,30 °C,38.8,0.9745,,,,,,
1,Spline Chart,p curve for 24°C,1,0.935,,,,,,
1,Spline Chart,p curve for 24°C,2,0.9425,,,,,,
1,Spline Chart,p curve for 24°C,3,0.947,,,,,,
1,Spline Chart,p curve for 24°C,4,0.95,,,,,,
1,Spline Chart,p curve for 24°C,5,0.9525,,,,,,
1,Spline Chart,p curve for 24°C,10,0.96,,,,,,
1,Spline Chart,p curve for 24°C,15,0.965,,,,,,
1,Spline Chart,p curve for 24°C,20,0.968,,,,,,
1,Spline Chart,p curve for 24°C,25,0.9705,,,,,,
1,Spline Chart,p curve for 24°C,30,0.9725,,,,,,
1,Spline Chart,p curve for 24°C,35,0.974,,,,,,
1,Spline Chart,p curve for 24°C,40,0.9755,,,,,,
1,Spline Chart,p curve for 24°C,45,0.9768,,,,,,
1,Spline Chart,p curve for 24°C,50,0.9778,,,,,,
1,Spline Chart,p curve for 27°C,1,0.961,,,,,,
1,Spline Chart,p curve for 27°C,2,0.9635,,,,,,
1,Spline Chart,p curve for 27°C,3,0.965,,,,,,
1,Spline Chart,p curve for 27°C,4,0.9665,,,,,,
1,Spline Chart,p curve for 27°C,5,0.9675,,,,,,
1,Spline Chart,p curve for 27°C,10,0.9695,,,,,,
1,Spline Chart,p curve for 27°C,15,0.9712,,,,,,
1,Spline Chart,p curve for 27°C,20,0.9722,,,,,,
1,Spline Chart,p curve for 27°C,25,0.9732,,,,,,
1,Spline Chart,p curve for 27°C,30,0.9738,,,,,,
1,Spline Chart,p curve for 27°C,35,0.9742,,,,,,
1,Spline Chart,p curve for 27°C,40,0.9748,,,,,,
1,Spline Chart,p curve for 27°C,45,0.9752,,,,,,
1,Spline Chart,p curve for 27°C,50,0.9758,,,,,,
1,Spline Chart,p curve for 30°C,3,0.93,,,,,,
1,Spline Chart,p curve for 30°C,4,0.9365,,,,,,
1,Spline Chart,p curve for 30°C,5,0.94,,,,,,
1,Spline Chart,p curve for 30°C,10,0.9515,,,,,,
1,Spline Chart,p curve for 30°C,15,0.958,,,,,,
1,Spline Chart,p curve for 30°C,20,0.963,,,,,,
1,Spline Chart,p curve for 30°C,25,0.9675,,,,,,
1,Spline Chart,p curve for 30°C,30,0.971,,,,,,
1,Spline Chart,p curve for 30°C,35,0.9738,,,,,,
1,Spline Chart,p curve for 30°C,40,0.976,,,,,,
1,Spline Chart,p curve for 30°C,45,0.978,,,,,,
1,Spline Chart,p curve for 30°C,49,0.98,,,,,,
