layer_idx,layer_type,series,x,y,error_x_plus,error_x_minus,error_y_plus,error_y_minus,y_lo,y_hi
,Line Graph,South Korea,1993,17600,,,,,,
,Line Graph,South Korea,1994,19000,,,,,,
,Line Graph,South Korea,1995,20700,,,,,,
,Line Graph,South Korea,1996,22100,,,,,,
,Line Graph,South Korea,1997,23300,,,,,,
,Line Graph,South Korea,1998,22000,,,,,,
,Line Graph,South Korea,1999,24300,,,,,,
,Line Graph,South Korea,2000,26300,,,,,,
,Line Graph,South Korea,2001,27400,,,,,,
,Line Graph,South Korea,2002,29300,,,,,,
,Line Graph,South Korea,2003,30100,,,,,,
,Line Graph,South Korea,2004,31500,,,,,,
,Line Graph,South Korea,2005,32900,,,,,,
,Line Graph,South Korea,2006,34600,,,,,,
,Line Graph,South Korea,2007,36200,,,,,,
,Line Graph,South Korea,2008,37000,,,,,,
,Line Graph,South Korea,2009,37100,,,,,,
,Line Graph,South Korea,2010,39700,,,,,,
,Line Graph,South Korea,2011,40700,,,,,,
,Line Graph,South Korea,2012,41500,,,,,,
,Line Graph,South Korea,2013,42700,,,,,,
,Line Graph,South Korea,2014,43700,,,,,,
,Line Graph,South Korea,2015,44800,,,,,,
,Line Graph,South Korea,2016,46000,,,,,,
,Line Graph,South Korea,2017,47500,,,,,,
,Line Graph,South Korea,2018,48800,,,,,,
,Line Graph,South Korea,2019,49800,,,,,,
,Line Graph,South Korea,2020,49400,,,,,,
,Line Graph,South Korea,2021,51600,,,,,,
,Line Graph,South Korea,2022,53200,,,,,,
,Line Graph,South Korea,2023,54000,,,,,,
,Line Graph,South Korea,2024,55000,,,,,,
,Line Graph,United Kingdom,1990,33000,,,,,,
,Line Graph,United Kingdom,1991,32500,,,,,,
,Line Graph,United Kingdom,1992,32700,,,,,,
,Line Graph,United Kingdom,1993,33800,,,,,,
,Line Graph,United Kingdom,1994,35300,,,,,,
,Line Graph,United Kingdom,1995,36400,,,,,,
,Line Graph,United Kingdom,1996,37400,,,,,,
,Line Graph,United Kingdom,1997,39100,,,,,,
,Line Graph,United Kingdom,1998,40300,,,,,,
,Line Graph,United Kingdom,1999,41500,,,,,,
,Line Graph,United Kingdom,2000,43100,,,,,,
,Line Graph,United Kingdom,2001,43900,,,,,,
,Line Graph,United Kingdom,2002,44500,,,,,,
,Line Graph,United Kingdom,2003,45700,,,,,,
,Line Graph,United Kingdom,2004,46500,,,,,,
,Line Graph,United Kingdom,2005,47500,,,,,,
,Line Graph,United Kingdom,2006,48200,,,,,,
,Line Graph,United Kingdom,2007,49200,,,,,,
,Line Graph,United Kingdom,2008,48800,,,,,,
,Line Graph,United Kingdom,2009,46200,,,,,,
,Line Graph,United Kingdom,2010,46900,,,,,,
,Line Graph,United Kingdom,2011,46900,,,,,,
,Line Graph,United Kingdom,2012,47400,,,,,,
,Line Graph,United Kingdom,2013,47800,,,,,,
,Line Graph,United Kingdom,2014,48900,,,,,,
,Line Graph,United Kingdom,2015,49700,,,,,,
,Line Graph,United Kingdom,2016,50400,,,,,,
,Line Graph,United Kingdom,2017,51600,,,,,,
,Line Graph,United Kingdom,2018,52100,,,,,,
,Line Graph,United Kingdom,2019,52500,,,,,,
,Line Graph,United Kingdom,2020,47100,,,,,,
,Line Graph,United Kingdom,2021,51100,,,,,,
,Line Graph,United Kingdom,2022,53200,,,,,,
,Line Graph,United Kingdom,2023,52600,,,,,,
,Line Graph,United Kingdom,2024,52600,,,,,,
,Line Graph,Japan,1990,35300,,,,,,
,Line Graph,Japan,1991,36300,,,,,,
,Line Graph,Japan,1992,36400,,,,,,
,Line Graph,Japan,1993,36200,,,,,,
,Line Graph,Japan,1994,36500,,,,,,
,Line Graph,Japan,1995,37400,,,,,,
,Line Graph,Japan,1996,38500,,,,,,
,Line Graph,Japan,1997,38800,,,,,,
,Line Graph,Japan,1998,38200,,,,,,
,Line Graph,Japan,1999,38000,,,,,,
,Line Graph,Japan,2000,39000,,,,,,
,Line Graph,Japan,2001,39000,,,,,,
,Line Graph,Japan,2002,39000,,,,,,
,Line Graph,Japan,2003,39500,,,,,,
,Line Graph,Japan,2004,40300,,,,,,
,Line Graph,Japan,2005,41000,,,,,,
,Line Graph,Japan,2006,41600,,,,,,
,Line Graph,Japan,2007,42100,,,,,,
,Line Graph,Japan,2008,41500,,,,,,
,Line Graph,Japan,2009,39200,,,,,,
,Line Graph,Japan,2010,40800,,,,,,
,Line Graph,Japan,2011,40800,,,,,,
,Line Graph,Japan,2012,41500,,,,,,
,Line Graph,Japan,2013,42500,,,,,,
,Line Graph,Japan,2014,42600,,,,,,
,Line Graph,Japan,2015,43300,,,,,,
,Line Graph,Japan,2016,43600,,,,,,
,Line Graph,Japan,2017,44500,,,,,,
,Line Graph,Japan,2018,44800,,,,,,
,Line Graph,Japan,2019,44700,,,,,,
,Line Graph,Japan,2020,43000,,,,,,
,Line Graph,Japan,2021,44300,,,,,,
,Line Graph,Japan,2022,44900,,,,,,
,Line Graph,Japan,2023,45800,,,,,,
,Line Graph,Japan,2024,46000,,,,,,
,Line Graph,Russia,1990,29600,,,,,,
,Line Graph,Russia,1991,28000,,,,,,
,Line Graph,Russia,1992,24000,,,,,,
,Line Graph,Russia,1993,21800,,,,,,
,Line Graph,Russia,1994,19000,,,,,,
,Line Graph,Russia,1995,18300,,,,,,
,Line Graph,Russia,1996,17700,,,,,,
,Line Graph,Russia,1997,17900,,,,,,
,Line Graph,Russia,1998,17000,,,,,,
,Line Graph,Russia,1999,18100,,,,,,
,Line Graph,Russia,2000,20100,,,,,,
,Line Graph,Russia,2001,21200,,,,,,
,Line Graph,Russia,2002,22300,,,,,,
,Line Graph,Russia,2003,24000,,,,,,
,Line Graph,Russia,2004,25800,,,,,,
,Line Graph,Russia,2005,27600,,,,,,
,Line Graph,Russia,2006,29900,,,,,,
,Line Graph,Russia,2007,32500,,,,,,
,Line Graph,Russia,2008,34300,,,,,,
,Line Graph,Russia,2009,31600,,,,,,
,Line Graph,Russia,2010,33000,,,,,,
,Line Graph,Russia,2011,34400,,,,,,
,Line Graph,Russia,2012,35700,,,,,,
,Line Graph,Russia,2013,36200,,,,,,
,Line Graph,Russia,2014,35800,,,,,,
,Line Graph,Russia,2015,35000,,,,,,
,Line Graph,Russia,2016,35000,,,,,,
,Line Graph,Russia,2017,35600,,,,,,
,Line Graph,Russia,2018,36500,,,,,,
,Line Graph,Russia,2019,37300,,,,,,
,Line Graph,Russia,2020,36300,,,,,,
,Line Graph,Russia,2021,38600,,,,,,
,Line Graph,Russia,2022,38100,,,,,,
,Line Graph,Russia,2023,39900,,,,,,
,Line Graph,Russia,2024,41700,,,,,,
,Line Graph,China,1990,1500,,,,,,
,Line Graph,China,1991,1600,,,,,,
,Line Graph,China,1992,1800,,,,,,
,Line Graph,China,1993,2100,,,,,,
,Line Graph,China,1994,2400,,,,,,
,Line Graph,China,1995,2600,,,,,,
,Line Graph,China,1996,2900,,,,,,
,Line Graph,China,1997,3200,,,,,,
,Line Graph,China,1998,3400,,,,,,
,Line Graph,China,1999,3700,,,,,,
,Line Graph,China,2000,4000,,,,,,
,Line Graph,China,2001,4300,,,,,,
,Line Graph,China,2002,4700,,,,,,
,Line Graph,China,2003,5100,,,,,,
,Line Graph,China,2004,5600,,,,,,
,Line Graph,China,2005,6200,,,,,,
,Line Graph,China,2006,7000,,,,,,
,Line Graph,China,2007,8000,,,,,,
,Line Graph,China,2008,8700,,,,,,
,Line Graph,China,2009,9500,,,,,,
,Line Graph,China,2010,10500,,,,,,
,Line Graph,China,2011,11400,,,,,,
,Line Graph,China,2012,12200,,,,,,
,Line Graph,China,2013,13100,,,,,,
,Line Graph,China,2014,14000,,,,,,
,Line Graph,China,2015,14900,,,,,,
,Line Graph,China,2016,15800,,,,,,
,Line Graph,China,2017,16700,,,,,,
,Line Graph,China,2018,17800,,,,,,
,Line Graph,China,2019,18800,,,,,,
,Line Graph,China,2020,19200,,,,,,
,Line Graph,China,2021,20900,,,,,,
,Line Graph,China,2022,21500,,,,,,
,Line Graph,China,2023,22700,,,,,,
,Line Graph,China,2024,23800,,,,,,
,Line Graph,Brazil,1990,12600,,,,,,
,Line Graph,Brazil,1991,12600,,,,,,
,Line Graph,Brazil,1992,12300,,,,,,
,Line Graph,Brazil,1993,12700,,,,,,
,Line Graph,Brazil,1994,13200,,,,,,
,Line Graph,Brazil,1995,13500,,,,,,
,Line Graph,Brazil,1996,13600,,,,,,
,Line Graph,Brazil,1997,13900,,,,,,
,Line Graph,Brazil,1998,13700,,,,,,
,Line Graph,Brazil,1999,13600,,,,,,
,Line Graph,Brazil,2000,14000,,,,,,
,Line Graph,Brazil,2001,14000,,,,,,
,Line Graph,Brazil,2002,14200,,,,,,
,Line Graph,Brazil,2003,14200,,,,,,
,Line Graph,Brazil,2004,14900,,,,,,
,Line Graph,Brazil,2005,15200,,,,,,
,Line Graph,Brazil,2006,15600,,,,,,
,Line Graph,Brazil,2007,16400,,,,,,
,Line Graph,Brazil,2008,17100,,,,,,
,Line Graph,Brazil,2009,16900,,,,,,
,Line Graph,Brazil,2010,18000,,,,,,
,Line Graph,Brazil,2011,18600,,,,,,
,Line Graph,Brazil,2012,18800,,,,,,
,Line Graph,Brazil,2013,19200,,,,,,
,Line Graph,Brazil,2014,19200,,,,,,
,Line Graph,Brazil,2015,18400,,,,,,
,Line Graph,Brazil,2016,17600,,,,,,
,Line Graph,Brazil,2017,17700,,,,,,
,Line Graph,Brazil,2018,17800,,,,,,
,Line Graph,Brazil,2019,17900,,,,,,
,Line Graph,Brazil,2020,17300,,,,,,
,Line Graph,Brazil,2021,18100,,,,,,
,Line Graph,Brazil,2022,18500,,,,,,
,Line Graph,Brazil,2023,19000,,,,,,
,Line Graph,Brazil,2024,19600,,,,,,
,Line Graph,India,1990,2000,,,,,,
,Line Graph,India,1991,2000,,,,,,
,Line Graph,India,1992,2100,,,,,,
,Line Graph,India,1993,2200,,,,,,
,Line Graph,India,1994,2300,,,,,,
,Line Graph,India,1995,2400,,,,,,
,Line Graph,India,1996,2600,,,,,,
,Line Graph,India,1997,2700,,,,,,
,Line Graph,India,1998,2800,,,,,,
,Line Graph,India,1999,3000,,,,,,
,Line Graph,India,2000,3000,,,,,,
,Line Graph,India,2001,3100,,,,,,
,Line Graph,India,2002,3200,,,,,,
,Line Graph,India,2003,3400,,,,,,
,Line Graph,India,2004,3600,,,,,,
,Line Graph,India,2005,3900,,,,,,
,Line Graph,India,2006,4200,,,,,,
,Line Graph,India,2007,4400,,,,,,
,Line Graph,India,2008,4500,,,,,,
,Line Graph,India,2009,4800,,,,,,
,Line Graph,India,2010,5100,,,,,,
,Line Graph,India,2011,5300,,,,,,
,Line Graph,India,2012,5500,,,,,,
,Line Graph,India,2013,5700,,,,,,
,Line Graph,India,2014,6100,,,,,,
,Line Graph,India,2015,6500,,,,,,
,Line Graph,India,2016,6900,,,,,,
,Line Graph,India,2017,7300,,,,,,
,Line Graph,India,2018,7700,,,,,,
,Line Graph,India,2019,7900,,,,,,
,Line Graph,India,2020,7400,,,,,,
,Line Graph,India,2021,8000,,,,,,
,Line Graph,India,2022,8600,,,,,,
,Line Graph,India,2023,9300,,,,,,
,Line Graph,India,2024,9800,,,,,,
,Line Graph,Ethiopia,1990,800,,,,,,
,Line Graph,Ethiopia,1991,700,,,,,,
,Line Graph,Ethiopia,1992,600,,,,,,
,Line Graph,Ethiopia,1993,600,,,,,,
,Line Graph,Ethiopia,1994,600,,,,,,
,Line Graph,Ethiopia,1995,600,,,,,,
,Line Graph,Ethiopia,1996,700,,,,,,
,Line Graph,Ethiopia,1997,700,,,,,,
,Line Graph,Ethiopia,1998,700,,,,,,
,Line Graph,Ethiopia,1999,700,,,,,,
,Line Graph,Ethiopia,2000,700,,,,,,
,Line Graph,Ethiopia,2001,700,,,,,,
,Line Graph,Ethiopia,2002,700,,,,,,
,Line Graph,Ethiopia,2003,700,,,,,,
,Line Graph,Ethiopia,2004,800,,,,,,
,Line Graph,Ethiopia,2005,900,,,,,,
,Line Graph,Ethiopia,2006,1000,,,,,,
,Line Graph,Ethiopia,2007,1100,,,,,,
,Line Graph,Ethiopia,2008,1200,,,,,,
,Line Graph,Ethiopia,2009,1200,,,,,,
,Line Graph,Ethiopia,2010,1300,,,,,,
,Line Graph,Ethiopia,2011,1400,,,,,,
,Line Graph,Ethiopia,2012,1500,,,,,,
,Line Graph,Ethiopia,2013,1600,,,,,,
,Line Graph,Ethiopia,2014,1700,,,,,,
,Line Graph,Ethiopia,2015,1800,,,,,,
,Line Graph,Ethiopia,2016,1900,,,,,,
,Line Graph,Ethiopia,2017,2100,,,,,,
,Line Graph,Ethiopia,2018,2200,,,,,,
,Line Graph,Ethiopia,2019,2300,,,,,,
,Line Graph,Ethiopia,2020,2400,,,,,,
,Line Graph,Ethiopia,2021,2500,,,,,,
,Line Graph,Ethiopia,2022,2600,,,,,,
,Line Graph,Ethiopia,2023,2700,,,,,,
,Line Graph,Ethiopia,2024,2800,,,,,,
